瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),浅加(m/s),浅氢(16规困),嚼档(%),刘扁拘(hPa),捞浇痢柯档(∑C),泅瘤扁拘(hPa),秦搁扁拘(hPa),老炼(hr),老荤(MJ/m2),利汲(cm),傈款樊(10盒困),矫沥(10m),瘤搁惑怕(瘤搁惑怕内靛),瘤搁柯档(∑C)
159,何魂,2023-01-24 13:00,-5.6,,6,290,22,.9,-23.9,1012.3,1021.3,1,2.48,,0,5000,,12.9
159,何魂,2023-01-24 14:00,-5.2,,5.8,270,23,1,-23.1,1011.5,1020.5,1,2.4,,0,5000,,12.3
159,何魂,2023-01-24 15:00,-5.6,,7.3,270,22,.9,-23.9,1011.4,1020.4,1,2.09,,0,5000,,4.5
159,何魂,2023-01-24 16:00,-5.5,,8.3,270,23,.9,-23.4,1011.8,1020.8,1,1.55,,0,5000,,.4
159,何魂,2023-01-24 17:00,-5.9,,6.9,290,23,.9,-23.7,1012.8,1021.8,1,.83,,0,5000,,-1.9
159,何魂,2023-01-24 18:00,-7.4,,7.2,270,24,.8,-24.5,1013.3,1022.4,.4,.13,,0,5000,,-3.6
159,何魂,2023-01-24 19:00,-8.1,,4.3,270,26,.9,-24.2,1014.5,1023.6,,,,0,5000,,-4.3
159,何魂,2023-01-24 20:00,-8.9,,4.2,270,29,.9,-23.7,1015.6,1024.7,,,,0,5000,,-4.9
159,何魂,2023-01-24 21:00,-9.4,,4.8,250,31,.9,-23.4,1015.7,1024.9,,,,0,5000,,-5.3
159,何魂,2023-01-24 22:00,-10,,3.9,290,33,.9,-23.2,1016.5,1025.7,,,,0,5000,,-5.9
159,何魂,2023-01-24 23:00,-10.3,,3.5,250,34,1,-23.1,1017.1,1026.3,,,,0,5000,,-6.2
159,何魂,2023-01-25 00:00,-10.6,,3.3,270,37,1,-22.5,1016.9,1026.1,,,,0,5000,,-6.4
159,何魂,2023-01-25 01:00,-10.8,,5.5,290,36,1,-23,1016.9,1026.1,,,,0,5000,,-6.7
159,何魂,2023-01-25 02:00,-11,,4.1,320,35,.9,-23.4,1017.9,1027.1,,,,0,5000,,-6.9
159,何魂,2023-01-25 03:00,-11.2,,3.2,360,34,.9,-24,1018.6,1027.8,,,,0,5000,,-7
159,何魂,2023-01-25 04:00,-11.3,,2.3,230,35,.9,-23.7,1018.9,1028.2,,,,0,5000,,-7.1
159,何魂,2023-01-25 05:00,-11.5,,2.3,20,37,.9,-23.3,1018.9,1028.2,,,,0,5000,,-7.4
159,何魂,2023-01-25 06:00,-11.7,,2.7,20,39,1,-22.9,1019.1,1028.4,,,,0,5000,,-7.4
159,何魂,2023-01-25 07:00,-11.7,,6.6,320,40,1,-22.6,1019.6,1028.9,,,,0,4994,,-7.8
159,何魂,2023-01-25 08:00,-10.6,,4.6,110,36,1,-22.8,1019.5,1028.7,.4,.05,,0,5000,,-6.7
159,何魂,2023-01-25 09:00,-9.7,,3.2,290,31,.9,-23.7,1019.6,1028.8,1,.62,,0,5000,,-3.2
159,何魂,2023-01-25 10:00,-8.3,,5.4,290,26,.9,-24.4,1019.2,1028.4,1,1.36,,0,5000,,-.4
159,何魂,2023-01-25 11:00,-6.7,,3.6,290,24,.9,-23.9,1020.2,1029.3,1,1.92,,0,5000,,6.6
159,何魂,2023-01-25 12:00,-4.2,,1.9,290,23,1,-22.3,1019.7,1028.7,1,2.33,,0,5000,,15.2
159,何魂,2023-01-25 13:00,-3.8,,4,320,21,1,-22.9,1018.7,1027.7,1,2.52,,0,5000,,17.4
159,何魂,2023-01-25 14:00,-2,,2.8,290,21,1.1,-21.4,1018.3,1027.2,1,2.43,,0,5000,,17.2
159,何魂,2023-01-25 15:00,-1.4,,4.6,270,19,1,-22.1,1017,1025.9,1,2.1,,0,5000,,10.2
159,何魂,2023-01-25 16:00,-1.5,,3.4,270,18,1,-22.8,1016.6,1025.5,1,1.55,,0,5000,,2.9
159,何魂,2023-01-25 17:00,-.8,,3.1,270,16,.9,-23.5,1016.5,1025.4,1,.84,,0,5000,,.4
159,何魂,2023-01-25 18:00,-2.9,,2.9,250,19,.9,-23.3,1016.7,1025.6,.5,.15,,0,5000,,-1.7
159,何魂,2023-01-25 19:00,-3.2,,2.2,270,21,1,-22.4,1016.8,1025.8,,,,0,5000,,-3.3
159,何魂,2023-01-25 20:00,-3.8,,1.8,230,23,1.1,-21.9,1016.7,1025.7,,,,0,5000,,-4.2
159,何魂,2023-01-25 21:00,-4.1,,2.7,320,25,1.1,-21.2,1016.7,1025.7,,,,0,4975,,-3.9
159,何魂,2023-01-25 22:00,-4.4,,3.1,320,26,1.1,-21,1016.3,1025.3,,,,0,5000,,-3.8
159,何魂,2023-01-25 23:00,-5.4,,2.6,270,28,1.1,-21,1015.5,1024.5,,,,0,5000,,-4.5
159,何魂,2023-01-26 00:00,-6,,2,270,30,1.2,-20.8,1015.6,1024.6,,,,0,5000,,-4.7
159,何魂,2023-01-26 01:00,-6.2,,3.9,290,27,1,-22.2,1016.6,1025.7,,,,0,5000,,-4.2
159,何魂,2023-01-26 02:00,-6.1,,1.7,230,26,1,-22.5,1016.7,1025.7,,,,0,5000,,-5
159,何魂,2023-01-26 03:00,-6.2,,2.3,320,29,1.1,-21.3,1016.4,1025.5,,,,0,5000,,-4.9
159,何魂,2023-01-26 04:00,-6.3,,1.3,290,30,1.1,-21,1016.6,1025.7,,,,0,5000,,-4.9
159,何魂,2023-01-26 05:00,-6,,2.3,320,31,1.2,-20.4,1016.6,1025.6,,,,7,5000,,-4.5
159,何魂,2023-01-26 06:00,-5.7,,.6,290,32,1.3,-19.8,1015.7,1024.7,,,,3,5000,,-5
159,何魂,2023-01-26 07:00,-4.8,,1.7,70,40,1.7,-16.3,1015.4,1024.4,,,,5,5000,,-3.6
159,何魂,2023-01-26 08:00,-4,,.9,50,43,2,-14.7,1015.5,1024.5,0,.01,,8,5000,,-.2
159,何魂,2023-01-26 09:00,-2.3,,1.6,90,48,2.5,-11.8,1015.9,1024.8,0,.22,,8,5000,,3.3
159,何魂,2023-01-26 10:00,.3,,3.5,290,48,3,-9.4,1015.7,1024.5,0,.63,,9,5000,,7.9
159,何魂,2023-01-26 11:00,1.6,,2.3,270,41,2.8,-10.2,1015.5,1024.3,.1,.94,,9,5000,,16.5
159,何魂,2023-01-26 12:00,2.3,,3.3,230,42,3,-9.3,1014.9,1023.6,.9,1.97,,9,5000,,18.3
159,何魂,2023-01-26 13:00,3.5,,3.4,250,47,3.7,-6.7,1013,1021.7,.4,1.54,,8,5000,,15.9
159,何魂,2023-01-26 14:00,3.4,,4.4,230,51,4,-5.8,1013,1021.7,.7,1.88,,9,5000,,18.7
159,何魂,2023-01-26 15:00,3.9,,3.3,250,47,3.8,-6.4,1012.7,1021.4,.1,1.08,,9,5000,,13.2
159,何魂,2023-01-26 16:00,3.5,,2.9,270,49,3.8,-6.2,1012.1,1020.8,.1,.76,,9,5000,,9.8
159,何魂,2023-01-26 17:00,3.2,,1.6,250,50,3.8,-6.2,1011.7,1020.4,0,.31,,9,5000,,6.4
159,何魂,2023-01-26 18:00,2.6,,1.6,270,52,3.8,-6.2,1011.8,1020.5,0,.05,,10,5000,,3.5
159,何魂,2023-01-26 19:00,2.5,,1.6,230,52,3.8,-6.3,1011.3,1020,,,,10,5000,,3.3
159,何魂,2023-01-26 20:00,2.7,,3,250,59,4.4,-4.5,1010.9,1019.6,,,,10,5000,,3
159,何魂,2023-01-26 21:00,2.8,,3.6,270,59,4.4,-4.4,1011.1,1019.8,,,,9,5000,,3.9
159,何魂,2023-01-26 22:00,2.5,,2.6,340,53,3.9,-6.1,1010.4,1019.1,,,,10,5000,,4
159,何魂,2023-01-26 23:00,2.3,,3.1,320,55,4,-5.8,1009.9,1018.6,,,,10,5000,,3.5
159,何魂,2023-01-27 00:00,2.1,,1.3,360,56,4,-5.7,1010,1018.7,,,,10,5000,,3.6
159,何魂,2023-01-27 01:00,1.2,,3.1,320,56,3.7,-6.6,1009.5,1018.2,,,,10,5000,,3.5
159,何魂,2023-01-27 02:00,.5,,3.7,290,60,3.8,-6.3,1009.4,1018.2,,,,10,4879,,3.2
159,何魂,2023-01-27 03:00,.3,,4.1,360,63,3.9,-5.9,1009.3,1018.1,,,,9,3559,,2.6
159,何魂,2023-01-27 04:00,-.5,,3.8,340,53,3.1,-8.9,1008.7,1017.5,,,,7,3683,,.9
159,何魂,2023-01-27 05:00,-.9,,3.1,320,45,2.6,-11.3,1008.5,1017.3,,,,8,4124,,.4
159,何魂,2023-01-27 06:00,-1.2,,1.5,70,40,2.2,-13.1,1008.8,1017.6,,,,9,4057,,.5
159,何魂,2023-01-27 07:00,-1.3,,2.3,20,43,2.4,-12.3,1008.8,1017.6,,,,8,3940,,.8
159,何魂,2023-01-27 08:00,-1.9,,5.1,320,30,1.6,-17.2,1008.4,1017.2,0,.02,,4,4734,,-.2
159,何魂,2023-01-27 09:00,-1.3,,4.2,290,29,1.6,-17,1009,1017.8,.7,.45,,0,4850,,2.9
159,何魂,2023-01-27 10:00,-.7,,5.9,320,31,1.8,-15.7,1009.1,1017.9,1,1.16,,6,4866,,5.3
159,何魂,2023-01-27 11:00,0,,5.3,270,31,1.9,-15.1,1008.5,1017.3,1,1.79,,0,4997,,10.8
159,何魂,2023-01-27 12:00,.9,,4.5,270,30,2,-14.7,1007.5,1016.2,1,2.31,,0,5000,,18.8
159,何魂,2023-01-27 13:00,2,,7.3,270,24,1.7,-16.5,1006.1,1014.8,1,2.48,,0,5000,,20.7
159,何魂,2023-01-27 14:00,2.3,,3.6,250,22,1.6,-17.2,1006.1,1014.8,1,2.4,,0,5000,,19.2
159,何魂,2023-01-27 15:00,1.9,,3.4,270,26,1.8,-15.6,1006.9,1015.6,1,2.03,,0,5000,,13
159,何魂,2023-01-27 16:00,1.3,,5.4,320,27,1.8,-15.6,1007.9,1016.6,1,1.47,,0,5000,,6
159,何魂,2023-01-27 17:00,1.4,,4.6,340,25,1.7,-16.5,1008.5,1017.2,1,.8,,0,5000,,3
159,何魂,2023-01-27 18:00,-1,,4.9,270,24,1.4,-19,1009.3,1018.1,.5,.16,,0,5000,,.2
159,何魂,2023-01-27 19:00,-1.9,,3.9,270,27,1.4,-18.4,1009.9,1018.7,,,,0,5000,,-1
159,何魂,2023-01-27 20:00,-2.5,,3,200,30,1.5,-17.7,1010.5,1019.4,,,,0,5000,,-1.5
159,何魂,2023-01-27 21:00,-3.1,,4.3,270,33,1.6,-17.1,1010.8,1019.7,,,,0,5000,,-1.9
159,何魂,2023-01-27 22:00,-4,,4.3,340,35,1.6,-17.2,1010.9,1019.8,,,,0,5000,,-2.4
159,何魂,2023-01-27 23:00,-4.8,,5.2,290,38,1.6,-16.9,1009.1,1018,,,,0,5000,,-2.7
159,何魂,2023-01-28 00:00,-5.4,,4.1,270,40,1.6,-16.9,1008.5,1017.5,,,,0,5000,,-3.3
159,何魂,2023-01-28 01:00,-5.8,,7.6,290,44,1.7,-16.1,1009.5,1018.5,,,,0,5000,,-3.3
159,何魂,2023-01-28 02:00,-6.3,,6.5,290,48,1.8,-15.5,1010.1,1019.1,,,,0,4960,,-3.8
159,何魂,2023-01-28 03:00,-6.6,,7,320,50,1.9,-15.3,1009.9,1018.9,,,,0,4778,,-4
159,何魂,2023-01-28 04:00,-6.9,,6.1,290,50,1.8,-15.6,1010.3,1019.3,,,,0,4716,,-4.3
159,何魂,2023-01-28 05:00,-7.3,,5.3,290,48,1.7,-16.4,1009.6,1018.6,,,,0,4220,,-4.7
159,何魂,2023-01-28 06:00,-7.5,,4.3,140,40,1.4,-18.8,1009.1,1018.1,,,,0,4606,,-5
159,何魂,2023-01-28 07:00,-7.6,,4.6,70,40,1.4,-18.8,1009.6,1018.6,,,,0,4238,,-5.1
159,何魂,2023-01-28 08:00,-6.9,,3.5,90,39,1.4,-18.5,1010.4,1019.4,.4,.05,,0,4814,,-4.5
159,何魂,2023-01-28 09:00,-6.2,,8,320,37,1.4,-18.5,1011.8,1020.8,1,.63,,0,5000,,-.8
159,何魂,2023-01-28 10:00,-3.4,,3,20,32,1.5,-17.7,1013.1,1022,1,1.34,,0,5000,,5
159,何魂,2023-01-28 11:00,-1.9,,2.6,250,27,1.4,-18.4,1012.7,1021.6,1,1.9,,0,5000,,11
159,何魂,2023-01-28 12:00,-1,,3.2,290,25,1.4,-18.5,1012.2,1021,1,2.29,,0,5000,,19.5
159,何魂,2023-01-28 13:00,.4,,2.5,290,27,1.7,-16.4,1011.4,1020.2,1,2.45,,0,5000,,23.1
159,何魂,2023-01-28 14:00,.9,,3.9,290,30,2,-14.7,1010.5,1019.3,1,2.37,,0,5000,,18.6
159,何魂,2023-01-28 15:00,1.2,,5.9,230,32,2.1,-13.7,1010.3,1019.1,1,1.78,,3,5000,,14.4
159,何魂,2023-01-28 16:00,1.5,,5.1,230,32,2.2,-13.4,1010.4,1019.1,1,1.43,,1,5000,,6.8
159,何魂,2023-01-28 17:00,1.8,,2.8,200,36,2.5,-11.7,1010.6,1019.3,1,.66,,1,5000,,3
159,何魂,2023-01-28 18:00,-.2,,3.6,270,41,2.5,-11.8,1010.7,1019.5,.5,.12,,0,5000,,-.1
159,何魂,2023-01-28 19:00,-.3,,4.8,250,45,2.7,-10.8,1011,1019.8,,,,0,5000,,-.2
159,何魂,2023-01-28 20:00,-.6,,6.3,250,51,3,-9.5,1011.4,1020.2,,,,0,5000,,-.1
159,何魂,2023-01-28 21:00,-.8,,5.2,250,54,3.1,-8.9,1011.6,1020.4,,,,0,5000,,-.4
159,何魂,2023-01-28 22:00,-1,,3.5,270,57,3.2,-8.4,1011.6,1020.4,,,,0,4844,,-1.4
159,何魂,2023-01-28 23:00,-1,,3.7,270,59,3.3,-8,1011.1,1019.9,,,,1,4775,,-1.2
159,何魂,2023-01-29 00:00,-1.1,,3.5,250,60,3.4,-7.8,1010.9,1019.7,,,,0,4991,,-1.6
159,何魂,2023-01-29 01:00,-1.3,,2.5,250,62,3.5,-7.6,1010.8,1019.6,,,,0,4982,,-1.9
159,何魂,2023-01-29 02:00,-1.7,,2.5,270,62,3.3,-8,1011.2,1020.1,,,,0,4786,,-1.9
159,何魂,2023-01-29 03:00,-2,,3,250,63,3.3,-8.1,1011,1019.9,,,,0,4649,,-2.1
159,何魂,2023-01-29 04:00,-2.3,,4.2,250,60,3.1,-9,1011,1019.9,,,,0,4850,,-2.1
159,何魂,2023-01-29 05:00,-2.5,,2.1,110,58,3,-9.6,1011.2,1020.1,,,,0,4803,,-2.3
159,何魂,2023-01-29 06:00,-3.4,,1.5,50,61,2.9,-9.8,1011.5,1020.4,,,,0,4639,,-2.8
159,何魂,2023-01-29 07:00,-3.6,,1.5,290,60,2.8,-10.2,1011.9,1020.8,,,,0,4714,,-2.9
159,何魂,2023-01-29 08:00,-3.1,,.9,200,58,2.8,-10.2,1012.1,1021,.4,.05,,0,4997,,-2.4
159,何魂,2023-01-29 09:00,-1.1,,2.1,200,51,2.9,-9.9,1012.6,1021.4,1,.61,,0,5000,,3.3
159,何魂,2023-01-29 10:00,0,,3.9,270,48,2.9,-9.7,1012.8,1021.6,1,1.31,,0,5000,,7.3
159,何魂,2023-01-29 11:00,2.1,,2.4,250,47,3.3,-8,1012.3,1021,1,1.87,,0,5000,,14
159,何魂,2023-01-29 12:00,4.6,,2.3,250,41,3.5,-7.5,1011.1,1019.7,1,2.26,,0,5000,,25.7
159,何魂,2023-01-29 13:00,4.3,,3.8,270,43,3.6,-7.2,1009.7,1018.3,1,2.43,,0,4897,,28.6
159,何魂,2023-01-29 14:00,5.3,,4.5,230,42,3.7,-6.6,1009.1,1017.7,1,2.35,,0,5000,,27.8
159,何魂,2023-01-29 15:00,4.9,,5.9,230,40,3.5,-7.5,1009,1017.6,1,2.03,,0,5000,,18.7
159,何魂,2023-01-29 16:00,5.8,,4.8,230,36,3.3,-8.1,1008.8,1017.4,1,1.48,,0,5000,,10.4
159,何魂,2023-01-29 17:00,5.7,,4.4,230,40,3.7,-6.8,1008.5,1017.1,1,.79,,0,5000,,6.8
159,何魂,2023-01-29 18:00,3.6,,2.9,250,47,3.7,-6.6,1008.8,1017.4,.5,.15,,0,5000,,2.6
159,何魂,2023-01-29 19:00,3.3,,3.1,250,49,3.8,-6.4,1008.8,1017.5,,,,0,4995,,1.5
159,何魂,2023-01-29 20:00,2.7,,3,250,53,3.9,-5.9,1009,1017.7,,,,0,4948,,.1
159,何魂,2023-01-29 21:00,2.5,,3,270,51,3.7,-6.6,1009.2,1017.9,,,,0,4876,,.3
159,何魂,2023-01-29 22:00,3,,3.9,230,49,3.7,-6.6,1008.8,1017.5,,,,0,4985,,.9
159,何魂,2023-01-29 23:00,3.4,,5.2,250,56,4.4,-4.5,1008.4,1017.1,,,,6,3727,,2.7
159,何魂,2023-01-30 00:00,3.2,,5,270,58,4.5,-4.2,1008.6,1017.3,,,,5,3701,,2.5
159,何魂,2023-01-30 01:00,3,,5.1,250,57,4.3,-4.7,1008.4,1017.1,,,,0,3134,,1.9
159,何魂,2023-01-30 02:00,2.8,,5.2,250,52,3.9,-6.1,1008.8,1017.5,,,,0,3080,,1.6
159,何魂,2023-01-30 03:00,2.5,,4.4,270,49,3.6,-7.1,1009.3,1018,,,,0,3466,,1.1
159,何魂,2023-01-30 04:00,1.6,,1,90,53,3.6,-6.9,1010,1018.7,,,,0,3420,,0
159,何魂,2023-01-30 05:00,.7,,1.7,360,57,3.7,-6.8,1010.8,1019.6,,,,0,3540,,-1
159,何魂,2023-01-30 06:00,.3,,3.5,270,48,3,-9.4,1011.3,1020.1,,,,0,4501,,-.6
159,何魂,2023-01-30 07:00,-.2,,3.5,270,46,2.8,-10.4,1012.2,1021,,,,0,4626,,-.5
159,何魂,2023-01-30 08:00,0,,2.3,250,39,2.4,-12.3,1013.2,1022,.4,.06,,0,4939,,-.4
159,何魂,2023-01-30 09:00,1,,3.4,270,35,2.3,-12.7,1013.6,1022.4,1,.61,,0,5000,,4.7
159,何魂,2023-01-30 10:00,1.9,,3.9,250,34,2.4,-12.3,1014.1,1022.9,1,1.33,,0,5000,,7.9
159,何魂,2023-01-30 11:00,3.9,,2.7,320,29,2.3,-12.5,1014,1022.7,1,1.91,,0,5000,,15.7
159,何魂,2023-01-30 12:00,4.8,,4.1,270,26,2.2,-13.1,1013.2,1021.8,1,2.3,,0,5000,,25.5
159,何魂,2023-01-30 13:00,5.8,,2.6,160,23,2.1,-13.7,1012.2,1020.8,1,2.39,,0,4098,,26.8
159,何魂,2023-01-30 14:00,5.8,,4.9,270,23,2.1,-13.7,1011.9,1020.5,1,2.33,,0,5000,,25.7
159,何魂,2023-01-30 15:00,6.7,,3.2,250,22,2.2,-13.5,1011.4,1020,1,2.11,,0,5000,,19.6
159,何魂,2023-01-30 16:00,6.8,,4.7,270,20,2,-14.6,1011.5,1020.1,1,1.56,,0,5000,,10.4
159,何魂,2023-01-30 17:00,7.4,,2,320,21,2.2,-13.5,1011.9,1020.4,1,.87,,0,5000,,6.9
159,何魂,2023-01-30 18:00,4.4,,2,340,23,1.9,-14.9,1012,1020.6,.6,.17,,0,5000,,2.4
159,何魂,2023-01-30 19:00,3.3,,2.2,320,25,1.9,-14.9,1012.3,1021,,,,0,5000,,0
159,何魂,2023-01-30 20:00,2.7,,2.3,360,26,1.9,-14.9,1012.7,1021.4,,,,0,5000,,-1
159,何魂,2023-01-30 21:00,2.5,,1.1,340,24,1.8,-16,1012.8,1021.5,,,,0,5000,,-1.1
159,何魂,2023-01-30 22:00,2.1,,1.9,320,25,1.8,-15.9,1012.9,1021.6,,,,0,5000,,-1.3
159,何魂,2023-01-30 23:00,2.1,,4,320,26,1.8,-15.4,1013.1,1021.8,,,,0,5000,,.3
159,何魂,2023-01-31 00:00,1.9,,4.9,320,27,1.9,-15.1,1013.1,1021.8,,,,0,5000,,.6
159,何魂,2023-01-31 01:00,1.3,,5.5,340,28,1.9,-15.2,1012.9,1021.7,,,,0,5000,,.7
159,何魂,2023-01-31 02:00,.9,,3.6,320,29,1.9,-15.1,1013.1,1021.9,,,,0,5000,,-.1
159,何魂,2023-01-31 03:00,.8,,4,340,31,2,-14.4,1012.8,1021.6,,,,0,5000,,-.5
159,何魂,2023-01-31 04:00,.6,,2.6,320,31,2,-14.6,1012.5,1021.3,,,,0,5000,,-.4
159,何魂,2023-01-31 05:00,.7,,3.1,20,32,2.1,-14.1,1012.2,1021,,,,0,5000,,-.5
159,何魂,2023-01-31 06:00,.3,,2.3,340,33,2.1,-14.1,1012.3,1021.1,,,,0,5000,,-1.7
159,何魂,2023-01-31 07:00,.3,,2.1,320,31,1.9,-14.8,1011.9,1020.7,,,,0,5000,,-2.3
159,何魂,2023-01-31 08:00,.5,,.6,250,32,2,-14.3,1011.8,1020.6,.4,.06,,0,5000,,-1.8
159,何魂,2023-01-31 09:00,3,,.8,250,31,2.3,-12.5,1011.9,1020.6,1,.58,,0,5000,,5.3
159,何魂,2023-01-31 10:00,6,,.8,160,26,2.4,-12.1,1012.2,1020.8,1,1.25,,0,5000,,10.3
159,何魂,2023-01-31 11:00,6.7,,3.9,250,18,1.8,-16,1012.1,1020.7,1,1.82,,1,5000,,18.4
159,何魂,2023-01-31 12:00,6.7,,5.7,250,26,2.5,-11.5,1011.5,1020.1,1,2.25,,3,5000,,27.1
159,何魂,2023-01-31 13:00,7.5,,7.3,250,30,3.1,-8.9,1010.4,1018.9,1,2.43,,2,5000,,29.5
159,何魂,2023-01-31 14:00,8.9,,5.7,250,32,3.6,-6.9,1009.4,1017.9,1,2.37,,0,5000,,29.7
159,何魂,2023-01-31 15:00,10,,3.6,250,33,4.1,-5.5,1008.6,1017.1,1,2.04,,0,5000,,20.6
159,何魂,2023-01-31 16:00,9.3,,5,200,33,3.9,-6.1,1008.1,1016.5,1,1.53,,0,5000,,12.7
159,何魂,2023-01-31 17:00,9.2,,6.3,200,32,3.7,-6.6,1008,1016.4,1,.85,,0,5000,,9.7
159,何魂,2023-01-31 18:00,7.3,,4.1,250,47,4.8,-3.2,1007.9,1016.4,.6,.18,,0,5000,,7.1
159,何魂,2023-01-31 19:00,6.9,,5.9,250,58,5.8,-.8,1008.3,1016.8,,,,0,5000,,6.6
159,何魂,2023-01-31 20:00,6.5,,3,250,62,6,-.2,1008.1,1016.7,,,,0,5000,,5.8
159,何魂,2023-01-31 21:00,6.1,,4.6,250,66,6.2,.2,1008,1016.6,,,,0,5000,,5.3
159,何魂,2023-01-31 22:00,6.6,,4.4,250,67,6.5,.8,1007.9,1016.4,,,,0,5000,,5.4
159,何魂,2023-01-31 23:00,6.1,,3.8,250,68,6.4,.6,1007.7,1016.3,,,,0,5000,,4.7
159,何魂,2023-02-01 00:00,6.3,,5.4,270,70,6.7,1.2,1007.3,1015.9,,,,0,5000,,5.1
159,何魂,2023-02-01 01:00,6.4,,4,250,72,6.9,1.7,1007,1015.5,,,,0,4975,,5.2
159,何魂,2023-02-01 02:00,6.4,,5.3,250,71,6.8,1.5,1006.6,1015.1,,,,8,5000,,5.7
159,何魂,2023-02-01 03:00,6.9,,4.2,250,69,6.8,1.5,1006.2,1014.7,,,,9,5000,,6
159,何魂,2023-02-01 04:00,7.1,,5.1,250,69,6.9,1.7,1005.9,1014.4,,,,9,5000,,6.2
159,何魂,2023-02-01 05:00,7.3,,4.5,250,69,7,1.9,1005.5,1014,,,,9,5000,,6.5
159,何魂,2023-02-01 06:00,7.7,,5.6,250,69,7.2,2.3,1005.4,1013.9,,,,8,5000,,6.9
159,何魂,2023-02-01 07:00,7.8,,5,270,70,7.4,2.6,1005.2,1013.7,,,,8,5000,,6.9
159,何魂,2023-02-01 08:00,8,,5.5,270,70,7.5,2.8,1005.3,1013.8,0,.03,,8,4912,,7.2
159,何魂,2023-02-01 09:00,8.5,,5.1,250,71,7.8,3.5,1005.7,1014.2,.1,.35,,8,4133,,9.6
159,何魂,2023-02-01 10:00,9.6,,3.4,250,65,7.7,3.3,1005.9,1014.3,.2,.73,,7,4032,,12.4
159,何魂,2023-02-01 11:00,10.4,,5.4,250,65,8.1,4,1006,1014.4,.9,1.44,,5,3695,,16.5
159,何魂,2023-02-01 12:00,11.6,,4.8,230,61,8.3,4.3,1005.1,1013.5,1,1.95,,5,3473,,22.2
159,何魂,2023-02-01 13:00,13,,5.4,230,55,8.2,4.1,1004.1,1012.4,1,2.22,,8,3865,,27.3
159,何魂,2023-02-01 14:00,12.4,,7.2,230,48,6.9,1.6,1003.1,1011.4,1,1.79,,8,4589,,20.8
159,何魂,2023-02-01 15:00,13.5,,6.5,230,38,5.9,-.5,1003.2,1011.5,1,1.71,,5,3476,,21.6
159,何魂,2023-02-01 16:00,14.4,,3.4,250,24,3.9,-5.9,1003.8,1012,1,1.36,,7,4259,,17.1
159,何魂,2023-02-01 17:00,12.8,,2.4,290,21,3.1,-9,1004.4,1012.7,.9,.8,,8,4444,,13.3
159,何魂,2023-02-01 18:00,11.1,,4,290,21,2.8,-10.4,1006,1014.4,0,.12,,7,3544,,10.2
159,何魂,2023-02-01 19:00,9.5,,2.5,320,29,3.5,-7.6,1007.6,1016,,,,8,2834,,8.9
159,何魂,2023-02-01 20:00,7.8,,5.7,320,30,3.2,-8.7,1008.7,1017.2,,,,7,2785,,8
159,何魂,2023-02-01 21:00,6.5,,1.9,320,27,2.6,-11.1,1010.3,1018.9,,,,9,3670,,6.6
159,何魂,2023-02-01 22:00,5.4,,3.3,340,28,2.5,-11.6,1011.1,1019.7,,,,9,4745,,5.9
159,何魂,2023-02-01 23:00,4.2,,4.8,290,29,2.4,-12.3,1010.5,1019.1,,,,9,4846,,5.3
159,何魂,2023-02-02 00:00,2.8,,5.8,320,28,2.1,-13.9,1011.4,1020.1,,,,9,5000,,4.7
159,何魂,2023-02-02 01:00,2.1,,3.8,320,31,2.2,-13.3,1011.8,1020.5,,,,8,5000,,4
159,何魂,2023-02-02 02:00,1.5,,4.1,290,35,2.4,-12.3,1012.6,1021.4,,,,9,5000,,3.4
159,何魂,2023-02-02 03:00,1.2,,5,320,40,2.7,-10.9,1013.4,1022.2,,,,8,4440,,3.4
159,何魂,2023-02-02 04:00,.7,,5.6,320,43,2.8,-10.4,1013.8,1022.6,,,,7,4154,,3.1
159,何魂,2023-02-02 05:00,.4,,3.9,320,45,2.8,-10.1,1013.9,1022.7,,,,6,4079,,2.4
159,何魂,2023-02-02 06:00,.3,,2,320,45,2.8,-10.2,1014.5,1023.3,,,,5,4251,,1.8
159,何魂,2023-02-02 07:00,.2,,1.2,340,46,2.9,-10,1015.1,1023.9,,,,6,4024,,1.6
159,何魂,2023-02-02 08:00,.7,,1.6,90,49,3.1,-8.8,1015.3,1024.1,0,.05,,6,3786,,2.6
159,何魂,2023-02-02 09:00,3,,1.9,50,45,3.4,-7.8,1015.7,1024.4,.6,.48,,7,4158,,7.1
159,何魂,2023-02-02 10:00,5,,1.8,20,42,3.7,-6.8,1015.8,1024.5,.9,1.01,,8,4115,,12.2
159,何魂,2023-02-02 11:00,6.5,,2.7,20,40,3.9,-6.1,1015.9,1024.5,1,1.55,,8,4326,,16.6
159,何魂,2023-02-02 12:00,8,,1.6,320,37,4,-5.8,1015.4,1024,1,1.99,,8,4275,,24.1
159,何魂,2023-02-02 13:00,7.7,,3.9,270,38,4,-5.7,1014.9,1023.5,1,2.37,,6,4020,,25.1
159,何魂,2023-02-02 14:00,9.2,,2.1,290,36,4.2,-5.1,1014.5,1023,1,1.93,,8,3941,,23.3
159,何魂,2023-02-02 15:00,8.8,,1.4,340,39,4.4,-4.4,1013.6,1022.1,.8,1.48,,8,4343,,19.6
159,何魂,2023-02-02 16:00,8.7,,2,180,43,4.8,-3.2,1013.3,1021.8,.8,1.25,,4,3991,,14.9
