지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위),시정(10m),지면온도(°C)
288,밀양,2021-07-09 05:00,23.1,0,.1,0,95,,,,10,330,23.2
288,밀양,2021-07-09 06:00,23.2,.2,.4,0,95,0,,,10,284,23.3
288,밀양,2021-07-09 07:00,23.4,.1,0,0,95,0,,,10,389,23.8
288,밀양,2021-07-09 08:00,23.7,.1,.1,0,93,0,,,10,433,24.3
288,밀양,2021-07-09 09:00,24,0,.6,110,92,0,,,9,509,25.3
288,밀양,2021-07-09 10:00,25.4,,.7,140,85,0,,,9,1077,28.2
288,밀양,2021-07-09 11:00,27.3,,.9,180,78,.3,,,9,1159,32.6
288,밀양,2021-07-09 12:00,28.8,,1.4,140,73,.7,,,9,1563,35.4
288,밀양,2021-07-09 13:00,28.5,0,.7,180,72,.2,,,10,1525,32.8
288,밀양,2021-07-09 14:00,29.2,0,1.5,160,71,.4,,,10,1438,33.4
288,밀양,2021-07-09 15:00,27.5,0,.5,230,78,.1,,,10,848,30.3
288,밀양,2021-07-09 16:00,26.4,.9,.8,70,85,.1,,,10,1871,30.9
288,밀양,2021-07-09 17:00,28,,.7,200,74,.6,,,8,2000,32.7
288,밀양,2021-07-09 18:00,27.6,,1.5,160,79,.4,,,3,1037,29
288,밀양,2021-07-09 19:00,26.9,,1,180,81,0,,,9,1367,26.7
288,밀양,2021-07-09 20:00,25.8,.5,1.1,160,87,0,,,10,736,25.7
288,밀양,2021-07-09 21:00,25.4,.4,0,0,89,,,,7,951,25.2
288,밀양,2021-07-09 22:00,24.7,.1,.7,250,92,,,,7,958,24.9
288,밀양,2021-07-09 23:00,23.8,,.2,0,95,,,,8,653,24
288,밀양,2021-07-10 00:00,23.5,,.2,0,94,,,,5,715,23.9
288,밀양,2021-07-10 01:00,23.7,,0,0,94,,,,5,816,24.1
288,밀양,2021-07-10 02:00,23.7,,.2,0,95,,,,6,603,24.1
288,밀양,2021-07-10 03:00,23.5,,0,0,95,,,,2,598,23.5
288,밀양,2021-07-10 04:00,23.4,,.2,0,96,,,,6,378,23.4
288,밀양,2021-07-10 05:00,23.5,,.1,0,96,,,,6,330,23.6
288,밀양,2021-07-10 06:00,23.7,,.3,0,95,0,,,5,351,23.9
288,밀양,2021-07-10 07:00,24.2,,.4,0,93,0,,,8,330,25.1
288,밀양,2021-07-10 08:00,25.1,,.6,90,88,.1,,,6,359,27.5
288,밀양,2021-07-10 09:00,26.6,,1.3,160,81,.2,,,8,474,29.3
288,밀양,2021-07-10 10:00,27.5,,1.2,200,73,.7,,,7,923,31.5
288,밀양,2021-07-10 11:00,29.5,,1.4,110,63,.8,,,6,1442,37.2
288,밀양,2021-07-10 12:00,29.4,,1.5,250,65,.4,,,7,1125,33.5
288,밀양,2021-07-10 13:00,30.2,,2,180,59,.8,,,7,1587,36.6
288,밀양,2021-07-10 14:00,30.1,,2.3,180,63,.5,,,8,1694,35.7
288,밀양,2021-07-10 15:00,29.9,0,2,180,62,.7,,,8,1375,35.4
288,밀양,2021-07-10 16:00,29.7,0,2.1,180,65,.3,,,8,1861,33.3
288,밀양,2021-07-10 17:00,29.6,,2.9,180,62,.8,,,7,2000,32.2
288,밀양,2021-07-10 18:00,28.3,,2.3,180,68,.3,,,7,2000,29.4
288,밀양,2021-07-10 19:00,27.6,,1.1,180,71,0,,,8,2000,26.7
288,밀양,2021-07-10 20:00,26.5,,2.8,70,57,0,,,9,2000,25.1
288,밀양,2021-07-10 21:00,24.8,,1,70,69,,,,8,1862,23.9
288,밀양,2021-07-10 22:00,23.4,,1.4,50,76,,,,8,2000,23.3
288,밀양,2021-07-10 23:00,23.1,,1.3,90,78,,,,9,2000,23.1
288,밀양,2021-07-11 00:00,23.3,,.9,70,77,,,,9,2000,23.1
288,밀양,2021-07-11 01:00,22.9,,.6,20,81,,,,7,2000,22.7
288,밀양,2021-07-11 02:00,23,,.3,0,83,,,,4,2000,23
288,밀양,2021-07-11 03:00,23,,0,0,83,,,,6,2000,22.9
288,밀양,2021-07-11 04:00,22.9,,0,0,83,,,,6,2000,23
288,밀양,2021-07-11 05:00,23,,0,0,84,,,,6,2000,23
288,밀양,2021-07-11 06:00,22.9,,0,0,89,0,,,3,1592,23
288,밀양,2021-07-11 07:00,23.6,,.3,0,86,0,,,4,1328,24
288,밀양,2021-07-11 08:00,25.2,,.4,0,81,.5,,,1,1301,27.4
288,밀양,2021-07-11 09:00,28.3,,.5,180,69,1,,,1,1376,33.1
288,밀양,2021-07-11 10:00,29.2,,.9,160,63,.9,,,4,1975,37.3
288,밀양,2021-07-11 11:00,29.4,,1.2,270,60,.9,,,6,2000,39.1
288,밀양,2021-07-11 12:00,30.8,,1.7,200,57,.9,,,5,2000,42.3
288,밀양,2021-07-11 13:00,32,,1.7,200,53,1,,,7,2000,44.7
288,밀양,2021-07-11 14:00,32.1,,1.7,270,56,.9,,,7,2000,46.1
288,밀양,2021-07-11 15:00,32.5,,1.4,200,53,1,,,6,2000,46.6
288,밀양,2021-07-11 16:00,33.2,,1.8,230,56,.9,,,3,2000,44
288,밀양,2021-07-11 17:00,31.4,,2.7,200,62,1,,,8,2000,40.3
288,밀양,2021-07-11 18:00,30.8,,1.9,160,65,.7,,,9,2000,35
288,밀양,2021-07-11 19:00,30,,1.3,160,68,.1,,,10,1907,31.9
288,밀양,2021-07-11 20:00,24.7,5.2,.6,360,86,0,,,9,1851,27.2
288,밀양,2021-07-11 21:00,24.3,,1,320,87,,,,10,1926,26
288,밀양,2021-07-11 22:00,23.7,,1.1,290,91,,,,8,1712,25.4
288,밀양,2021-07-11 23:00,23.5,,.8,320,90,,,,9,1769,24.7
288,밀양,2021-07-12 00:00,22.9,,1,270,91,,,,8,1677,24.2
288,밀양,2021-07-12 01:00,23.1,0,.9,360,91,,,,10,1564,24.4
288,밀양,2021-07-12 02:00,23.3,0,.6,270,90,,,,9,1756,24.3
288,밀양,2021-07-12 03:00,23.7,,.1,0,89,,,,9,1844,24.3
288,밀양,2021-07-12 04:00,23.8,,.5,320,89,,,,10,1398,24.4
288,밀양,2021-07-12 05:00,23.7,0,.4,0,91,,,,10,1448,24.3
288,밀양,2021-07-12 06:00,23.9,,.4,0,91,0,,,10,1544,24.3
288,밀양,2021-07-12 07:00,24.1,,.1,0,90,0,,,10,1206,24.9
288,밀양,2021-07-12 08:00,25.1,,.8,290,86,0,,,9,1432,27.2
288,밀양,2021-07-12 09:00,27,,.7,200,79,.4,,,7,1331,31.9
288,밀양,2021-07-12 10:00,29.1,,.7,360,72,1,,,4,1311,36.9
288,밀양,2021-07-12 11:00,31,0,1.1,200,66,.8,,,6,927,39.2
288,밀양,2021-07-12 12:00,31.5,,1.4,320,59,1,,,3,1773,42.1
288,밀양,2021-07-12 13:00,32.5,,.9,160,55,1,,,4,1920,42.7
288,밀양,2021-07-12 14:00,33.9,,1.3,90,51,1,,,5,2000,43.3
288,밀양,2021-07-12 15:00,34.1,,.8,110,51,1,,,3,2000,41.6
288,밀양,2021-07-12 16:00,32.3,,1.9,200,62,.7,,,4,1185,38.4
288,밀양,2021-07-12 17:00,31.2,,2.7,180,65,.9,,,4,1359,35.3
288,밀양,2021-07-12 18:00,30,0,1.3,250,72,0,,,7,1858,31.2
288,밀양,2021-07-12 19:00,26,0,1.3,290,78,0,,,9,2000,28
288,밀양,2021-07-12 20:00,25.5,,1.1,290,83,0,,,9,1176,26.9
288,밀양,2021-07-12 21:00,25.3,,.8,340,83,,,,5,1541,26.1
288,밀양,2021-07-12 22:00,24.9,,.5,340,86,,,,8,1273,25.3
288,밀양,2021-07-12 23:00,24.6,,.5,320,89,,,,7,555,24.9
288,밀양,2021-07-13 00:00,24.5,,.5,320,90,,,,7,983,24.9
288,밀양,2021-07-13 01:00,24.2,,.5,250,92,,,,7,848,24.3
288,밀양,2021-07-13 02:00,24.2,,.5,270,92,,,,7,847,24.3
288,밀양,2021-07-13 03:00,24,,.3,0,94,,,,7,664,24.2
288,밀양,2021-07-13 04:00,24.1,,.5,250,93,,,,6,704,23.8
288,밀양,2021-07-13 05:00,23.8,,.3,0,94,,,,6,616,23.3
288,밀양,2021-07-13 06:00,23.8,,.3,0,95,0,,,6,548,23.6
288,밀양,2021-07-13 07:00,24.3,,.4,0,95,0,,,7,381,24.6
288,밀양,2021-07-13 08:00,25.8,,.6,290,88,.6,,,6,730,28
288,밀양,2021-07-13 09:00,29,,.9,110,74,1,,,4,1623,34.1
288,밀양,2021-07-13 10:00,29.6,,.6,200,69,.8,,,7,2000,36.1
288,밀양,2021-07-13 11:00,31.3,,1.4,180,63,.6,,,7,2000,38.7
288,밀양,2021-07-13 12:00,31.8,,2,180,59,.8,,,6,2000,39.9
288,밀양,2021-07-13 13:00,31.8,,2.4,180,60,.9,,,7,2000,41.1
288,밀양,2021-07-13 14:00,33.1,,2.4,180,57,1,,,8,1812,43.9
288,밀양,2021-07-13 15:00,32.2,,2.2,180,58,.7,,,5,2000,41.1
288,밀양,2021-07-13 16:00,33,,2.7,180,55,.8,,,5,2000,40.6
288,밀양,2021-07-13 17:00,32.2,,2.4,180,57,.9,,,4,2000,38.7
288,밀양,2021-07-13 18:00,31,,1.7,180,62,.5,,,7,2000,34.4
288,밀양,2021-07-13 19:00,30,,1.2,180,67,.3,,,3,2000,31.6
288,밀양,2021-07-13 20:00,29.6,,1,160,64,0,,,6,2000,29.9
288,밀양,2021-07-13 21:00,28.4,,2.1,160,73,,,,4,2000,28.6
288,밀양,2021-07-13 22:00,27.7,,1,180,76,,,,5,2000,27.7
288,밀양,2021-07-13 23:00,26.3,,.6,340,87,,,,6,1957,26.6
288,밀양,2021-07-14 00:00,25.4,,.5,290,91,,,,7,1757,25.9
288,밀양,2021-07-14 01:00,25.1,,.5,290,92,,,,6,1669,25.3
288,밀양,2021-07-14 02:00,24.7,,.3,0,93,,,,7,1360,24.8
288,밀양,2021-07-14 03:00,24.5,,.3,0,93,,,,7,1345,24.6
288,밀양,2021-07-14 04:00,24.5,,.3,0,93,,,,8,1365,24.5
288,밀양,2021-07-14 05:00,24.3,,.6,270,94,,,,4,1314,24.3
288,밀양,2021-07-14 06:00,24.5,,0,0,93,0,,,4,362,24.2
288,밀양,2021-07-14 07:00,25.8,,.5,360,86,.3,,,2,1645,25.5
288,밀양,2021-07-14 08:00,28.3,,.1,0,78,1,,,2,1987,30.4
288,밀양,2021-07-14 09:00,29.5,,.8,140,70,1,,,0,2000,34
288,밀양,2021-07-14 10:00,29.8,,.7,290,67,.6,,,6,1987,36.7
288,밀양,2021-07-14 11:00,31,,.8,290,63,.8,,,4,2000,38.7
288,밀양,2021-07-14 12:00,31.5,,.8,290,60,.7,,,6,634,38.7
288,밀양,2021-07-14 13:00,32.3,,1.1,250,56,.4,,,6,2000,39.9
288,밀양,2021-07-14 14:00,32.8,,1.4,200,58,.9,,,6,2000,41.7
288,밀양,2021-07-14 15:00,32.5,,1.7,200,58,.8,,,5,2000,43.1
288,밀양,2021-07-14 16:00,33.6,,1.8,180,56,.8,,,5,2000,42.9
288,밀양,2021-07-14 17:00,33.3,,1.4,230,58,1,,,2,2000,42
288,밀양,2021-07-14 18:00,32.7,,1.4,180,59,1,,,0,2000,37
288,밀양,2021-07-14 19:00,30.8,,.8,200,64,1,,,3,2000,33.3
288,밀양,2021-07-14 20:00,30,,1.3,160,67,0,,,4,1976,31
288,밀양,2021-07-14 21:00,28.9,,.9,160,72,,,,3,2000,29.4
288,밀양,2021-07-14 22:00,28.3,,1.5,160,75,,,,7,2000,28.5
288,밀양,2021-07-14 23:00,27.3,,.3,0,82,,,,5,2000,27.5
288,밀양,2021-07-15 00:00,26.4,,.5,290,88,,,,7,2000,26.9
288,밀양,2021-07-15 01:00,26,,.2,0,88,,,,4,2000,26.3
288,밀양,2021-07-15 02:00,25.6,,.2,0,90,,,,4,2000,25.7
288,밀양,2021-07-15 03:00,25,,.4,0,92,,,,5,1740,25.1
288,밀양,2021-07-15 04:00,24.8,,.6,290,92,,,,7,1962,24.7
288,밀양,2021-07-15 05:00,24.5,,.6,320,93,,,,6,1766,24.4
288,밀양,2021-07-15 06:00,24.4,,.9,320,93,0,,,5,1595,24.3
288,밀양,2021-07-15 07:00,25.9,,.9,290,88,.3,,,4,2000,25.9
288,밀양,2021-07-15 08:00,27.5,,.5,340,78,1,,,4,1757,30.8
288,밀양,2021-07-15 09:00,29.7,,.8,70,66,1,,,2,1503,35.8
288,밀양,2021-07-15 10:00,29.4,,1,200,69,.8,,,5,2000,35.7
288,밀양,2021-07-15 11:00,31,,.9,270,62,1,,,3,2000,38.5
288,밀양,2021-07-15 12:00,31.5,,.9,290,62,.7,,,5,2000,38.5
288,밀양,2021-07-15 13:00,32.7,,1.3,340,52,1,,,6,2000,43.6
288,밀양,2021-07-15 14:00,32.6,,1.1,230,55,.4,,,8,2000,39.6
288,밀양,2021-07-15 15:00,29.8,0,2.3,140,65,.4,,,10,1576,35.9
288,밀양,2021-07-15 16:00,25.5,1.4,2.1,90,84,0,,,10,1321,28.9
288,밀양,2021-07-15 17:00,25.4,4.4,.5,340,87,0,,,9,1773,28.5
288,밀양,2021-07-15 18:00,26.1,,.7,160,81,0,,,8,1987,28.7
288,밀양,2021-07-15 19:00,26.2,,.6,20,80,.1,,,8,2000,27.6
288,밀양,2021-07-15 20:00,25.3,,1.1,70,82,0,,,6,2000,25.6
288,밀양,2021-07-15 21:00,24.7,,1.4,50,84,,,,4,2000,24.7
288,밀양,2021-07-15 22:00,24.5,,.1,0,86,,,,3,1855,24.3
288,밀양,2021-07-15 23:00,24.6,,.7,70,84,,,,6,2000,24.5
288,밀양,2021-07-16 00:00,24.3,,1,70,84,,,,6,1950,24.2
288,밀양,2021-07-16 01:00,24,,.9,50,86,,,,7,1769,23.8
288,밀양,2021-07-16 02:00,23.7,,.6,50,87,,,,2,1606,23.4
288,밀양,2021-07-16 03:00,23.4,,.7,340,91,,,,6,1132,23.1
288,밀양,2021-07-16 04:00,23.3,,.7,360,90,,,,5,1237,23
288,밀양,2021-07-16 05:00,23.1,,1.1,50,91,,,,1,1053,22.7
288,밀양,2021-07-16 06:00,23.3,,.8,70,90,0,,,0,1031,23.4
288,밀양,2021-07-16 07:00,24.1,,1.1,50,88,.1,,,3,938,24.6
288,밀양,2021-07-16 08:00,25.3,,1.1,70,82,.8,,,3,1260,27.6
288,밀양,2021-07-16 09:00,27.5,,.4,0,74,1,,,7,1477,32.6
288,밀양,2021-07-16 10:00,29.4,,.9,160,66,1,,,,1415,36.3
288,밀양,2021-07-16 11:00,30.4,,2,50,60,.7,,,7,1629,37.9
288,밀양,2021-07-16 12:00,31.9,,.7,180,59,1,,,4,1588,41
288,밀양,2021-07-16 13:00,32,,1.1,50,55,.8,,,6,2000,40.9
288,밀양,2021-07-16 14:00,32.6,,1.4,180,53,.6,,,7,1857,42.1
288,밀양,2021-07-16 15:00,25,9,1,110,80,.1,,,7,2000,30.7
288,밀양,2021-07-16 16:00,26.7,,.7,180,74,.5,,,8,1951,31.3
288,밀양,2021-07-16 17:00,24.5,5.4,5.3,320,79,.5,,,8,132,27.2
288,밀양,2021-07-16 18:00,24.6,1,1.4,320,82,0,,,8,1904,27.3
288,밀양,2021-07-16 19:00,24.6,,1.1,290,83,0,,,7,2000,26.4
288,밀양,2021-07-16 20:00,24,,.8,290,87,0,,,7,1297,25
288,밀양,2021-07-16 21:00,23.7,,.5,320,89,,,,7,943,24.3
288,밀양,2021-07-16 22:00,23.3,,.6,320,91,,,,8,629,23.9
288,밀양,2021-07-16 23:00,23.5,,.3,0,91,,,,7,644,24.1
288,밀양,2021-07-17 00:00,23.1,,.6,270,92,,,,5,657,23.7
288,밀양,2021-07-17 01:00,23.3,,.1,0,93,,,,9,612,23.8
288,밀양,2021-07-17 02:00,23.7,0,.3,0,90,,,,10,910,24
288,밀양,2021-07-17 03:00,23.1,.3,.1,0,91,,,,10,1335,23.7
288,밀양,2021-07-17 04:00,23,.1,.1,0,94,,,,5,452,23.2
288,밀양,2021-07-17 05:00,22.5,,1,180,95,,,,2,725,22.6
288,밀양,2021-07-17 06:00,22.5,,.2,0,95,0,,,6,553,22.7
288,밀양,2021-07-17 07:00,23,,.1,0,94,0,,,6,386,24
288,밀양,2021-07-17 08:00,24.2,,.6,90,89,0,,,9,1189,25.4
288,밀양,2021-07-17 09:00,25.2,0,.8,230,85,.2,,,8,1791,28.8
288,밀양,2021-07-17 10:00,26.5,,.6,270,77,.3,,,7,2000,32
288,밀양,2021-07-17 11:00,27.7,,.8,160,71,.4,,,8,2000,31.4
288,밀양,2021-07-17 12:00,28.6,,1.3,110,62,.3,,,8,2000,30.7
288,밀양,2021-07-17 13:00,29.1,0,2,180,64,.4,,,10,2000,35.6
288,밀양,2021-07-17 14:00,29.4,,1.6,160,61,.4,,,9,2000,33.6
288,밀양,2021-07-17 15:00,29.6,,1.6,90,60,.5,,,10,2000,33.1
288,밀양,2021-07-17 16:00,30.3,,1.7,140,58,.4,,,10,2000,34.5
288,밀양,2021-07-17 17:00,28.9,,1.4,90,62,.3,,,7,2000,30.3
288,밀양,2021-07-17 18:00,29.1,,2,140,61,.3,,,10,2000,29.8
288,밀양,2021-07-17 19:00,27.4,,1.7,140,63,.1,,,8,2000,26.7
288,밀양,2021-07-17 20:00,26.5,0,.6,180,68,0,,,10,2000,25.7
288,밀양,2021-07-17 21:00,25.2,,.6,340,78,,,,8,2000,25
288,밀양,2021-07-17 22:00,24.6,,.7,320,82,,,,7,2000,24.7
288,밀양,2021-07-17 23:00,24.2,,.4,0,84,,,,7,2000,24.2
288,밀양,2021-07-18 00:00,23.8,,.5,360,85,,,,8,2000,23.9
288,밀양,2021-07-18 01:00,23.5,,.1,0,85,,,,6,2000,23
288,밀양,2021-07-18 02:00,23.2,,.3,0,86,,,,5,2000,23
288,밀양,2021-07-18 03:00,22.4,,.6,320,91,,,,7,2000,22.4
288,밀양,2021-07-18 04:00,22.4,,.3,0,89,,,,7,2000,22
288,밀양,2021-07-18 05:00,22.1,,.8,20,89,,,,5,1957,21.8
288,밀양,2021-07-18 06:00,22.1,,.8,50,89,0,,,6,2000,21.8
288,밀양,2021-07-18 07:00,23.1,,.9,50,85,.1,,,9,2000,23.7
288,밀양,2021-07-18 08:00,24.9,,.6,270,78,.5,,,8,2000,28.2
288,밀양,2021-07-18 09:00,26.2,,.5,340,73,.1,,,10,2000,29.2
288,밀양,2021-07-18 10:00,27.8,,.7,200,69,.5,,,8,2000,33
288,밀양,2021-07-18 11:00,29.7,,.9,340,64,.8,,,8,2000,39
288,밀양,2021-07-18 12:00,30.6,,.9,90,57,.3,,,8,2000,37.4
288,밀양,2021-07-18 13:00,31.9,,1.2,160,56,.5,,,8,1987,39.3
288,밀양,2021-07-18 14:00,32.6,,2.2,160,54,.9,,,8,2000,42.4
288,밀양,2021-07-18 15:00,32.2,,1.8,140,52,.9,,,6,2000,39.8
288,밀양,2021-07-18 16:00,31.7,,2.6,160,51,.6,,,8,2000,37.3
288,밀양,2021-07-18 17:00,30.9,,3.3,160,53,.8,,,6,2000,35.7
288,밀양,2021-07-18 18:00,29.5,,2.5,160,58,1,,,7,2000,32.4
288,밀양,2021-07-18 19:00,28.5,,1.9,180,61,.2,,,6,2000,29.4
288,밀양,2021-07-18 20:00,27.8,,.9,110,65,0,,,8,2000,27.4
288,밀양,2021-07-18 21:00,25.4,,.7,270,81,,,,6,2000,26
288,밀양,2021-07-18 22:00,25.2,,.3,0,83,,,,10,2000,25.5
288,밀양,2021-07-18 23:00,24.9,,.4,0,84,,,,10,2000,25.1
288,밀양,2021-07-19 00:00,24.7,,.2,0,84,,,,10,2000,24.7
288,밀양,2021-07-19 01:00,24.6,0,.9,50,81,,,,10,2000,24.3
288,밀양,2021-07-19 02:00,24.2,,.7,50,83,,,,10,2000,23.9
288,밀양,2021-07-19 03:00,24.1,,.7,50,84,,,,10,2000,23.8
288,밀양,2021-07-19 04:00,23.8,0,.6,50,86,,,,10,1929,23.7
288,밀양,2021-07-19 05:00,23.5,0,.6,50,88,,,,10,1815,23.6
288,밀양,2021-07-19 06:00,23.2,.5,.5,50,91,0,,,10,1779,23.6
288,밀양,2021-07-19 07:00,23.6,0,.3,0,92,0,,,10,1671,24.9
288,밀양,2021-07-19 08:00,24.4,0,.9,90,85,0,,,10,1975,26.3
288,밀양,2021-07-19 09:00,25.3,0,.6,70,81,0,,,10,2000,28.6
288,밀양,2021-07-19 10:00,27.6,,.8,140,69,.2,,,10,2000,33.3
288,밀양,2021-07-19 11:00,27.8,,.5,250,66,0,,,10,2000,33.4
288,밀양,2021-07-19 12:00,28.8,,.7,290,65,0,,,10,2000,35.6
288,밀양,2021-07-19 13:00,29.9,,1.1,320,61,.3,,,9,2000,39.3
288,밀양,2021-07-19 14:00,30,,.8,230,61,.2,,,9,2000,36.7
288,밀양,2021-07-19 15:00,30.9,,.4,0,62,.2,,,10,2000,37.8
288,밀양,2021-07-19 16:00,32,,.8,180,57,.7,,,8,2000,38.2
288,밀양,2021-07-19 17:00,31.3,,1.7,160,62,.5,,,8,2000,34.8
288,밀양,2021-07-19 18:00,30.2,,1.6,180,62,.2,,,8,2000,31.8
288,밀양,2021-07-19 19:00,29.4,,1.4,160,64,0,,,8,2000,29.7
288,밀양,2021-07-19 20:00,28.2,,.8,200,70,0,,,7,1778,27.8
288,밀양,2021-07-19 21:00,26.9,,.6,200,79,,,,9,1827,27
288,밀양,2021-07-19 22:00,26.4,,.5,290,82,,,,10,2000,26.6
288,밀양,2021-07-19 23:00,25.8,,.4,0,87,,,,10,2000,26.1
288,밀양,2021-07-20 00:00,25.6,,1,270,87,,,,10,2000,25.9
288,밀양,2021-07-20 01:00,25.6,,.5,340,85,,,,10,1634,25.5
288,밀양,2021-07-20 02:00,25.6,,.3,0,83,,,,10,2000,25.2
288,밀양,2021-07-20 03:00,25.1,,.3,0,88,,,,8,2000,24.9
288,밀양,2021-07-20 04:00,24.9,0,0,0,89,,,,10,2000,24.8
288,밀양,2021-07-20 05:00,24.8,0,.7,50,86,,,,10,1687,24.4
288,밀양,2021-07-20 06:00,24.9,,.4,0,86,0,,,8,1865,24.5
288,밀양,2021-07-20 07:00,25.5,,.3,0,85,0,,,8,1519,26.3
288,밀양,2021-07-20 08:00,27.1,,.6,290,77,1,,,9,1916,30
288,밀양,2021-07-20 09:00,28.6,,.5,250,67,1,,,9,1873,33.5
288,밀양,2021-07-20 10:00,30.6,,.6,110,56,1,,,6,2000,37.4
288,밀양,2021-07-20 11:00,31.8,,.8,70,55,1,,,6,2000,42.2
288,밀양,2021-07-20 12:00,31.8,,.7,200,52,.8,,,7,1700,42.7
288,밀양,2021-07-20 13:00,32.8,,.7,160,47,.9,,,8,2000,45.9
288,밀양,2021-07-20 14:00,33,,1,250,52,1,,,6,2000,48
288,밀양,2021-07-20 15:00,34.3,,.9,110,46,1,,,7,2000,46.4
288,밀양,2021-07-20 16:00,33.9,,1.6,110,42,.9,,,6,2000,42.6
288,밀양,2021-07-20 17:00,34.2,,1.7,140,43,.9,,,7,2000,40.3
288,밀양,2021-07-20 18:00,33.1,,1.7,110,47,1,,,0,2000,35
288,밀양,2021-07-20 19:00,31.4,,1.9,110,50,.8,,,3,2000,31.6
288,밀양,2021-07-20 20:00,29.4,,1,140,60,0,,,7,2000,29.4
288,밀양,2021-07-20 21:00,28.3,,.7,50,65,,,,7,2000,27.9
288,밀양,2021-07-20 22:00,27.4,,.7,50,69,,,,8,2000,26.9
288,밀양,2021-07-20 23:00,26.6,,.5,90,72,,,,9,2000,26
288,밀양,2021-07-21 00:00,25.4,,.4,0,80,,,,8,2000,25.3
288,밀양,2021-07-21 01:00,24,,.7,270,88,,,,10,2000,24.7
288,밀양,2021-07-21 02:00,23.7,,.3,0,88,,,,10,2000,24.2
288,밀양,2021-07-21 03:00,23.5,,.5,360,89,,,,8,2000,23.7
288,밀양,2021-07-21 04:00,22.9,,0,0,90,,,,9,2000,23.1
288,밀양,2021-07-21 05:00,22.5,,.4,0,92,,,,9,2000,22.9
288,밀양,2021-07-21 06:00,22.6,,.4,0,90,0,,,9,2000,23
288,밀양,2021-07-21 07:00,23.6,,.2,0,86,0,,,8,1773,24.3
288,밀양,2021-07-21 08:00,25,,.4,0,80,0,,,8,1581,27.1
288,밀양,2021-07-21 09:00,26.8,,.6,250,70,0,,,10,2000,29.1
288,밀양,2021-07-21 10:00,29,,1,290,66,.5,,,7,2000,34.8
288,밀양,2021-07-21 11:00,30.2,,1,250,59,1,,,8,2000,39.1
288,밀양,2021-07-21 12:00,31.9,,1.1,70,56,1,,,8,2000,42.1
288,밀양,2021-07-21 13:00,32,,1.5,320,55,.9,,,6,2000,43.4
288,밀양,2021-07-21 14:00,33.9,,1.8,20,52,.9,,,7,2000,48.3
288,밀양,2021-07-21 15:00,33.9,,1.4,50,50,1,,,7,2000,46.7
288,밀양,2021-07-21 16:00,33.1,,1.8,50,49,1,,,8,2000,42.2
288,밀양,2021-07-21 17:00,32.2,,1.9,50,53,.8,,,8,2000,38.7
288,밀양,2021-07-21 18:00,30.7,,1.9,50,56,0,,,7,2000,34.6
288,밀양,2021-07-21 19:00,29.4,,1.9,20,59,.5,,,7,2000,31.6
288,밀양,2021-07-21 20:00,28.6,,2,50,62,0,,,6,2000,29
288,밀양,2021-07-21 21:00,27.1,,.6,320,69,,,,8,2000,27.6
288,밀양,2021-07-21 22:00,26,,.7,340,76,,,,7,2000,26.4
288,밀양,2021-07-21 23:00,24.7,,.1,0,83,,,,8,1668,25.6
288,밀양,2021-07-22 00:00,24.3,,.4,0,85,,,,8,1436,25
288,밀양,2021-07-22 01:00,24.6,,.1,0,83,,,,8,1585,24.5
288,밀양,2021-07-22 02:00,23.9,,.3,0,86,,,,8,1493,24.1
288,밀양,2021-07-22 03:00,23.3,,.5,320,89,,,,9,890,23.7
288,밀양,2021-07-22 04:00,23,,.1,0,89,,,,9,1087,23.3
288,밀양,2021-07-22 05:00,23.3,,.3,0,87,,,,7,1278,22.9
288,밀양,2021-07-22 06:00,23.2,,.2,0,87,0,,,7,1574,23
288,밀양,2021-07-22 07:00,25.5,,.2,0,77,.2,,,7,1987,25.3
288,밀양,2021-07-22 08:00,26.6,,.5,270,75,.7,,,7,1987,27.9
288,밀양,2021-07-22 09:00,29.3,,1.1,340,65,1,,,8,1575,36
288,밀양,2021-07-22 10:00,29.9,,1.2,110,58,.7,,,8,2000,36.4
288,밀양,2021-07-22 11:00,30.9,,2.1,110,53,.4,,,8,2000,36.7
288,밀양,2021-07-22 12:00,31.8,,1.1,50,53,.9,,,,2000,42.9
288,밀양,2021-07-22 13:00,33.5,,2.6,110,46,1,,,,2000,47.6
288,밀양,2021-07-22 14:00,33.9,,2.5,90,46,1,,,,2000,49.2
288,밀양,2021-07-22 15:00,33.8,,2,110,46,.9,,,8,2000,46
288,밀양,2021-07-22 16:00,32.8,,1.9,90,50,.8,,,8,2000,40.8
288,밀양,2021-07-22 17:00,31.9,,1.8,90,52,.3,,,8,2000,37.4
288,밀양,2021-07-22 18:00,31,,2,70,58,.2,,,8,2000,34.3
288,밀양,2021-07-22 19:00,29.7,,2,50,63,.5,,,7,2000,31.6
288,밀양,2021-07-22 20:00,28.6,,2.2,50,67,0,,,9,1987,29.2
288,밀양,2021-07-22 21:00,27.9,,1.6,50,69,,,,8,1808,27.9
288,밀양,2021-07-22 22:00,27.3,,1,20,71,,,,8,1768,27
288,밀양,2021-07-22 23:00,26.9,,1.6,50,73,,,,9,1787,26.2
288,밀양,2021-07-23 00:00,26.3,,1.2,20,76,,,,6,1755,25.5
288,밀양,2021-07-23 01:00,24.9,,.1,0,82,,,,3,1178,24.6
