거래일자,거래시간,원료원,설비용량(MW),전력거래량(MWh)
20220621,20,바이오매스,1245.013,591.415111
20220621,21,바이오매스,1245.013,591.045331
20220621,22,바이오매스,1245.013,594.814848
20220621,23,바이오매스,1245.013,591.508144
20220621,24,바이오매스,1245.013,592.23315
20220621,1,IGCC,346.33,0
20220621,2,IGCC,346.33,0
20220621,3,IGCC,346.33,0
20220621,4,IGCC,346.33,0
20220621,5,IGCC,346.33,0
20220621,6,IGCC,346.33,0
20220621,7,IGCC,346.33,0
20220621,8,IGCC,346.33,0
20220621,9,IGCC,346.33,0
20220621,10,IGCC,346.33,0
20220621,11,IGCC,346.33,0
20220621,12,IGCC,346.33,0
20220621,13,IGCC,346.33,0
20220621,14,IGCC,346.33,0
20220621,15,IGCC,346.33,0
20220621,16,IGCC,346.33,0
20220621,17,IGCC,346.33,0
20220621,18,IGCC,346.33,0
20220621,19,IGCC,346.33,0
20220621,20,IGCC,346.33,0
20220621,21,IGCC,346.33,0
20220621,22,IGCC,346.33,0
20220621,23,IGCC,346.33,0
20220621,24,IGCC,346.33,0
20220621,1,바이오중유,350,143.926048
20220621,2,바이오중유,350,143.921232
20220621,3,바이오중유,350,138.27548
20220621,4,바이오중유,350,134.312192
20220621,5,바이오중유,350,134.284472
20220621,6,바이오중유,350,134.380232
20220621,7,바이오중유,350,134.503376
20220621,8,바이오중유,350,134.501808
20220621,9,바이오중유,350,134.281336
20220621,10,바이오중유,350,134.622488
20220621,11,바이오중유,350,134.684592
20220621,12,바이오중유,350,132.898416
20220621,13,바이오중유,350,134.406328
20220621,14,바이오중유,350,134.372616
20220621,15,바이오중유,350,134.477672
20220621,16,바이오중유,350,134.50136
20220621,17,바이오중유,350,134.375136
20220621,18,바이오중유,350,145.222336
20220621,19,바이오중유,350,177.611392
20220621,20,바이오중유,350,170.278024
20220621,21,바이오중유,350,173.883864
20220621,22,바이오중유,350,147.470848
20220621,23,바이오중유,350,143.598168
20220621,24,바이오중유,350,134.24152
20220622,1,바이오가스,85.32,33.457475
20220622,2,바이오가스,85.32,33.924019
20220622,3,바이오가스,85.32,34.386548
20220622,4,바이오가스,85.32,34.1516
20220622,5,바이오가스,85.32,34.391382
20220622,6,바이오가스,85.32,34.070948
20220622,7,바이오가스,85.32,33.349898
20220622,8,바이오가스,85.32,32.657437
20220622,9,바이오가스,85.32,33.436886
20220622,10,바이오가스,85.32,33.066337
20220622,11,바이오가스,85.32,33.047238
20220622,12,바이오가스,85.32,33.898063
20220622,13,바이오가스,85.32,33.645037
20220622,14,바이오가스,85.32,34.041721
20220622,15,바이오가스,85.32,35.087688
20220622,16,바이오가스,85.32,34.125494
20220622,17,바이오가스,85.32,35.120974
20220622,18,바이오가스,85.32,34.898784
20220622,19,바이오가스,85.32,35.657195
20220622,20,바이오가스,85.32,34.326068
20220622,21,바이오가스,85.32,34.529741
20220622,22,바이오가스,85.32,35.028224
20220622,23,바이오가스,85.32,35.028561
20220622,24,바이오가스,85.32,34.943416
20220622,1,소수력,193.0924,50.569888
20220622,2,소수력,193.0924,52.827918
20220622,3,소수력,193.0924,53.402327
20220622,4,소수력,193.0924,51.420675
20220622,5,소수력,193.0924,49.408925
20220622,6,소수력,193.0924,51.771428
20220622,7,소수력,193.0924,53.005369
20220622,8,소수력,193.0924,53.481812
20220622,9,소수력,193.0924,51.30775
20220622,10,소수력,193.0924,51.276927
20220622,11,소수력,193.0924,47.797766
20220622,12,소수력,193.0924,52.469493
20220622,13,소수력,193.0924,55.78713
20220622,14,소수력,193.0924,55.95963
20220622,15,소수력,193.0924,55.06592
20220622,16,소수력,193.0924,58.920993
20220622,17,소수력,193.0924,59.707618
20220622,18,소수력,193.0924,59.212681
20220622,19,소수력,193.0924,58.913264
20220622,20,소수력,193.0924,59.019587
20220622,21,소수력,193.0924,57.541781
20220622,22,소수력,193.0924,53.46893
20220622,23,소수력,193.0924,50.848108
20220622,24,소수력,193.0924,50.457875
20220622,1,수력,1609.852,74.444411
20220622,2,수력,1609.852,74.417971
20220622,3,수력,1609.852,74.456587
20220622,4,수력,1609.852,74.484326
20220622,5,수력,1609.852,74.518504
20220622,6,수력,1609.852,96.325399
20220622,7,수력,1609.852,103.887718
20220622,8,수력,1609.852,133.930608
20220622,9,수력,1609.852,469.493184
20220622,10,수력,1609.852,535.87404
20220622,11,수력,1609.852,544.426893
20220622,12,수력,1609.852,609.266556
20220622,13,수력,1609.852,238.299021
20220622,14,수력,1609.852,294.229718
20220622,15,수력,1609.852,311.803216
20220622,16,수력,1609.852,393.724582
20220622,17,수력,1609.852,467.845748
20220622,18,수력,1609.852,442.283344
20220622,19,수력,1609.852,469.604264
20220622,20,수력,1609.852,414.935744
20220622,21,수력,1609.852,350.454466
20220622,22,수력,1609.852,223.742194
20220622,23,수력,1609.852,164.410644
20220622,24,수력,1609.852,130.331253
20220622,1,매립가스,63.734,25.233368
20220622,2,매립가스,63.734,25.463296
20220622,3,매립가스,63.734,25.574936
20220622,4,매립가스,63.734,25.434144
20220622,5,매립가스,63.734,25.3224
20220622,6,매립가스,63.734,24.908872
20220622,7,매립가스,63.734,24.342512
20220622,8,매립가스,63.734,24.569472
20220622,9,매립가스,63.734,24.632304
20220622,10,매립가스,63.734,24.559632
20220622,11,매립가스,63.734,25.18816
20220622,12,매립가스,63.734,25.521152
20220622,13,매립가스,63.734,25.348112
20220622,14,매립가스,63.734,25.049872
20220622,15,매립가스,63.734,25.147837
20220622,16,매립가스,63.734,25.438022
20220622,17,매립가스,63.734,25.449192
20220622,18,매립가스,63.734,25.749034
20220622,19,매립가스,63.734,26.009269
20220622,20,매립가스,63.734,26.03531
20220622,21,매립가스,63.734,26.0892
20220622,22,매립가스,63.734,26.393098
20220622,23,매립가스,63.734,26.679763
20220622,24,매립가스,63.734,26.74347
20220622,1,태양광,6261.375445,20.261106
20220622,2,태양광,6261.375445,7.612197
20220622,3,태양광,6261.375445,3.396706
20220622,4,태양광,6261.375445,1.509592
20220622,5,태양광,6261.375445,0.895056
20220622,6,태양광,6261.375445,23.255155
20220622,7,태양광,6261.375445,346.38804
20220622,8,태양광,6261.375445,1045.27869
20220622,9,태양광,6261.375445,2018.50662
20220622,10,태양광,6261.375445,2939.7644
20220622,11,태양광,6261.375445,2737.748803
20220622,12,태양광,6261.375445,3093.231061
20220622,13,태양광,6261.375445,3199.02066
20220622,14,태양광,6261.375445,3210.625808
20220622,15,태양광,6261.375445,3359.862314
20220622,16,태양광,6261.375445,3038.017478
20220622,17,태양광,6261.375445,2274.707971
20220622,18,태양광,6261.375445,1697.661
20220622,19,태양광,6261.375445,1219.450164
20220622,20,태양광,6261.375445,1015.363035
20220622,21,태양광,6261.375445,948.439022
20220622,22,태양광,6261.375445,763.715409
20220622,23,태양광,6261.375445,366.480887
20220622,24,태양광,6261.375445,103.927816
20220622,1,풍력,1753.533,50.325583
20220622,2,풍력,1753.533,67.497222
20220622,3,풍력,1753.533,85.525369
20220622,4,풍력,1753.533,101.666068
20220622,5,풍력,1753.533,116.164286
20220622,6,풍력,1753.533,154.491811
20220622,7,풍력,1753.533,174.265628
20220622,8,풍력,1753.533,148.998033
20220622,9,풍력,1753.533,98.391602
20220622,10,풍력,1753.533,80.4091
20220622,11,풍력,1753.533,62.809155
20220622,12,풍력,1753.533,55.722868
20220622,13,풍력,1753.533,65.048635
20220622,14,풍력,1753.533,141.147792
20220622,15,풍력,1753.533,155.800244
20220622,16,풍력,1753.533,128.27092
20220622,17,풍력,1753.533,104.442208
20220622,18,풍력,1753.533,92.149683
20220622,19,풍력,1753.533,88.901733
20220622,20,풍력,1753.533,100.724159
20220622,21,풍력,1753.533,117.118425
20220622,22,풍력,1753.533,126.7831
20220622,23,풍력,1753.533,132.450312
20220622,24,풍력,1753.533,178.968204
20220622,1,연료전지,792.228,537.087108
20220622,2,연료전지,792.228,537.993453
20220622,3,연료전지,792.228,538.938695
20220622,4,연료전지,792.228,541.260527
20220622,5,연료전지,792.228,542.433173
20220622,6,연료전지,792.228,542.661656
20220622,7,연료전지,792.228,542.29074
20220622,8,연료전지,792.228,542.137327
20220622,9,연료전지,792.228,541.773132
20220622,10,연료전지,792.228,541.215429
20220622,11,연료전지,792.228,540.937739
20220622,12,연료전지,792.228,541.259502
20220622,13,연료전지,792.228,540.942659
20220622,14,연료전지,792.228,540.242652
20220622,15,연료전지,792.228,540.484026
20220622,16,연료전지,792.228,543.167776
20220622,17,연료전지,792.228,544.404837
20220622,18,연료전지,792.228,547.057451
20220622,19,연료전지,792.228,548.5893
20220622,20,연료전지,792.228,549.629271
20220622,21,연료전지,792.228,551.040155
20220622,22,연료전지,792.228,552.260243
20220622,23,연료전지,792.228,553.264632
20220622,24,연료전지,792.228,555.149946
20220622,1,해양에너지,255.5,16.924488
20220622,2,해양에너지,255.5,0
20220622,3,해양에너지,255.5,0
20220622,4,해양에너지,255.5,0
20220622,5,해양에너지,255.5,0
20220622,6,해양에너지,255.5,0
20220622,7,해양에너지,255.5,0
20220622,8,해양에너지,255.5,0
20220622,9,해양에너지,255.5,0
20220622,10,해양에너지,255.5,45.775128
20220622,11,해양에너지,255.5,146.304984
20220622,12,해양에너지,255.5,131.851944
20220622,13,해양에너지,255.5,68.645304
20220622,14,해양에너지,255.5,0
20220622,15,해양에너지,255.5,0
20220622,16,해양에너지,255.5,0
20220622,17,해양에너지,255.5,0
20220622,18,해양에너지,255.5,0
20220622,19,해양에너지,255.5,0
20220622,20,해양에너지,255.5,0
20220622,21,해양에너지,255.5,0
20220622,22,해양에너지,255.5,0
20220622,23,해양에너지,255.5,59.051328
20220622,24,해양에너지,255.5,122.579184
20220622,1,바이오매스,1245.013,597.982582
20220622,2,바이오매스,1245.013,604.207432
20220622,3,바이오매스,1245.013,607.772259
20220622,4,바이오매스,1245.013,599.627958
20220622,5,바이오매스,1245.013,595.192332
20220622,6,바이오매스,1245.013,599.990708
20220622,7,바이오매스,1245.013,605.648525
20220622,8,바이오매스,1245.013,609.341402
20220622,9,바이오매스,1245.013,606.505886
20220622,10,바이오매스,1245.013,607.10207
20220622,11,바이오매스,1245.013,609.777053
20220622,12,바이오매스,1245.013,607.009192
20220622,13,바이오매스,1245.013,604.051689
20220622,14,바이오매스,1245.013,601.692144
20220622,15,바이오매스,1245.013,609.764156
20220622,16,바이오매스,1245.013,608.96036
20220622,17,바이오매스,1245.013,606.392682
20220622,18,바이오매스,1245.013,599.091847
20220622,19,바이오매스,1245.013,601.446662
20220622,20,바이오매스,1245.013,605.288193
20220622,21,바이오매스,1245.013,601.608726
20220622,22,바이오매스,1245.013,598.074661
20220622,23,바이오매스,1245.013,595.201913
20220622,24,바이오매스,1245.013,590.235049
20220622,1,IGCC,346.33,0
20220622,2,IGCC,346.33,0
20220622,3,IGCC,346.33,0
20220622,4,IGCC,346.33,0
20220622,5,IGCC,346.33,0
20220622,6,IGCC,346.33,0
20220622,7,IGCC,346.33,0
20220622,8,IGCC,346.33,0
20220622,9,IGCC,346.33,0
20220622,10,IGCC,346.33,0
20220622,11,IGCC,346.33,0
20220622,12,IGCC,346.33,0
20220622,13,IGCC,346.33,0
20220622,14,IGCC,346.33,0
20220622,15,IGCC,346.33,0
20220622,16,IGCC,346.33,0
20220622,17,IGCC,346.33,0
20220622,18,IGCC,346.33,0
20220622,19,IGCC,346.33,0
20220622,20,IGCC,346.33,0
20220622,21,IGCC,346.33,0
20220622,22,IGCC,346.33,0
20220622,23,IGCC,346.33,0
20220622,24,IGCC,346.33,0
20220622,1,바이오중유,350,133.93212
20220622,2,바이오중유,350,133.999152
20220622,3,바이오중유,350,133.958272
20220622,4,바이오중유,350,133.849296
20220622,5,바이오중유,350,133.809872
20220622,6,바이오중유,350,133.783384
20220622,7,바이오중유,350,133.74116
20220622,8,바이오중유,350,133.410312
20220622,9,바이오중유,350,133.512456
20220622,10,바이오중유,350,133.640808
20220622,11,바이오중유,350,133.736344
20220622,12,바이오중유,350,126.702072
20220622,13,바이오중유,350,92.641696
20220622,14,바이오중유,350,108.289384
20220622,15,바이오중유,350,134.451744
20220622,16,바이오중유,350,136.37512
20220622,17,바이오중유,350,143.618944
20220622,18,바이오중유,350,145.119968
20220622,19,바이오중유,350,161.811776
20220622,20,바이오중유,350,172.119472
20220622,21,바이오중유,350,186.502008
20220622,22,바이오중유,350,165.967144
20220622,23,바이오중유,350,143.138408
20220622,24,바이오중유,350,143.256624
20220623,1,바이오가스,85.32,35.188827
20220623,2,바이오가스,85.32,35.416066
20220623,3,바이오가스,85.32,34.934859
20220623,4,바이오가스,85.32,34.296192
20220623,5,바이오가스,85.32,34.167449
20220623,6,바이오가스,85.32,34.343563
20220623,7,바이오가스,85.32,34.597628
20220623,8,바이오가스,85.32,34.329914
20220623,9,바이오가스,85.32,33.982909
20220623,10,바이오가스,85.32,33.277445
20220623,11,바이오가스,85.32,32.95224
20220623,12,바이오가스,85.32,33.840865
20220623,13,바이오가스,85.32,34.386187
20220623,14,바이오가스,85.32,34.533053
20220623,15,바이오가스,85.32,35.067975
20220623,16,바이오가스,85.32,34.261866
20220623,17,바이오가스,85.32,34.177967
20220623,18,바이오가스,85.32,35.887915
20220623,19,바이오가스,85.32,34.648091
20220623,20,바이오가스,85.32,33.324366
20220623,21,바이오가스,85.32,34.084378
20220623,22,바이오가스,85.32,35.138507
20220623,23,바이오가스,85.32,34.469792
20220623,24,바이오가스,85.32,34.231445
20220623,1,소수력,193.0924,49.953057
20220623,2,소수력,193.0924,51.717093
20220623,3,소수력,193.0924,53.043497
20220623,4,소수력,193.0924,55.281074
20220623,5,소수력,193.0924,57.292613
20220623,6,소수력,193.0924,57.866491
20220623,7,소수력,193.0924,57.98633
20220623,8,소수력,193.0924,55.308063
20220623,9,소수력,193.0924,49.465749
20220623,10,소수력,193.0924,49.500534
20220623,11,소수력,193.0924,52.277106
20220623,12,소수력,193.0924,51.56895
20220623,13,소수력,193.0924,50.740417
20220623,14,소수력,193.0924,51.625646
20220623,15,소수력,193.0924,54.992203
20220623,16,소수력,193.0924,58.969044
20220623,17,소수력,193.0924,60.947385
20220623,18,소수력,193.0924,62.66941
20220623,19,소수력,193.0924,62.225126
20220623,20,소수력,193.0924,62.154336
20220623,21,소수력,193.0924,60.186273
20220623,22,소수력,193.0924,58.462484
20220623,23,소수력,193.0924,55.148293
20220623,24,소수력,193.0924,55.470844
20220623,1,수력,1609.852,151.944658
20220623,2,수력,1609.852,157.46526
20220623,3,수력,1609.852,150.762629
20220623,4,수력,1609.852,147.226715
20220623,5,수력,1609.852,151.082673
20220623,6,수력,1609.852,180.352335
20220623,7,수력,1609.852,171.499266
20220623,8,수력,1609.852,195.284352
20220623,9,수력,1609.852,558.178973
20220623,10,수력,1609.852,603.443371
20220623,11,수력,1609.852,618.24179
20220623,12,수력,1609.852,577.480453
20220623,13,수력,1609.852,215.473528
20220623,14,수력,1609.852,391.939562
20220623,15,수력,1609.852,626.619742
20220623,16,수력,1609.852,688.488301
20220623,17,수력,1609.852,571.775339
20220623,18,수력,1609.852,518.26502
20220623,19,수력,1609.852,491.033379
20220623,20,수력,1609.852,508.656854
20220623,21,수력,1609.852,465.995137
20220623,22,수력,1609.852,384.624007
20220623,23,수력,1609.852,360.033091
20220623,24,수력,1609.852,331.770358
20220623,1,매립가스,63.734,27.523738
20220623,2,매립가스,63.734,27.64517
20220623,3,매립가스,63.734,27.403864
20220623,4,매립가스,63.734,27.352997
20220623,5,매립가스,63.734,27.356754
20220623,6,매립가스,63.734,27.540766
20220623,7,매립가스,63.734,27.671846
20220623,8,매립가스,63.734,27.296922
20220623,9,매립가스,63.734,27.21145
20220623,10,매립가스,63.734,27.324981
20220623,11,매립가스,63.734,27.934896
20220623,12,매립가스,63.734,27.8712
20220623,13,매립가스,63.734,27.95523
20220623,14,매립가스,63.734,28.050056
20220623,15,매립가스,63.734,27.533008
20220623,16,매립가스,63.734,27.514587
20220623,17,매립가스,63.734,27.280182
20220623,18,매립가스,63.734,27.45495
20220623,19,매립가스,63.734,27.526014
20220623,20,매립가스,63.734,27.42679
20220623,21,매립가스,63.734,27.550514
20220623,22,매립가스,63.734,27.431891
20220623,23,매립가스,63.734,27.387664
20220623,24,매립가스,63.734,27.314379
20220623,1,태양광,6262.979205,19.398817
20220623,2,태양광,6262.979205,7.360342
20220623,3,태양광,6262.979205,3.275322
20220623,4,태양광,6262.979205,1.434673
20220623,5,태양광,6262.979205,0.993248
20220623,6,태양광,6262.979205,21.337233
20220623,7,태양광,6262.979205,244.117716
20220623,8,태양광,6262.979205,703.995428
20220623,9,태양광,6262.979205,1159.847538
20220623,10,태양광,6262.979205,1200.252379
20220623,11,태양광,6262.979205,901.429081
20220623,12,태양광,6262.979205,1001.312687
20220623,13,태양광,6262.979205,1073.092315
20220623,14,태양광,6262.979205,904.194362
20220623,15,태양광,6262.979205,667.50424
20220623,16,태양광,6262.979205,538.970956
20220623,17,태양광,6262.979205,536.351506
20220623,18,태양광,6262.979205,691.868272
20220623,19,태양광,6262.979205,597.860509
20220623,20,태양광,6262.979205,358.333479
20220623,21,태양광,6262.979205,142.564428
20220623,22,태양광,6262.979205,42.839654
20220623,23,태양광,6262.979205,15.501359
20220623,24,태양광,6262.979205,6.985111
20220623,1,풍력,1753.533,198.751057
20220623,2,풍력,1753.533,225.245657
20220623,3,풍력,1753.533,246.55177
20220623,4,풍력,1753.533,309.779125
20220623,5,풍력,1753.533,298.040222
20220623,6,풍력,1753.533,367.426468
20220623,7,풍력,1753.533,426.178365
20220623,8,풍력,1753.533,389.044501
20220623,9,풍력,1753.533,370.483391
20220623,10,풍력,1753.533,436.886291
20220623,11,풍력,1753.533,498.445507
20220623,12,풍력,1753.533,566.965302
20220623,13,풍력,1753.533,613.064068
20220623,14,풍력,1753.533,740.351638
20220623,15,풍력,1753.533,832.074063
20220623,16,풍력,1753.533,867.244842
20220623,17,풍력,1753.533,966.020026
20220623,18,풍력,1753.533,930.344108
20220623,19,풍력,1753.533,910.270705
20220623,20,풍력,1753.533,914.545648
20220623,21,풍력,1753.533,938.816527
20220623,22,풍력,1753.533,867.653259
20220623,23,풍력,1753.533,890.586377
20220623,24,풍력,1753.533,915.039604
20220623,1,연료전지,792.228,557.302952
20220623,2,연료전지,792.228,559.139734
20220623,3,연료전지,792.228,560.969326
20220623,4,연료전지,792.228,561.791499
20220623,5,연료전지,792.228,562.685541
20220623,6,연료전지,792.228,563.179741
20220623,7,연료전지,792.228,563.199383
20220623,8,연료전지,792.228,563.10393
20220623,9,연료전지,792.228,562.663876
20220623,10,연료전지,792.228,562.436758
20220623,11,연료전지,792.228,563.42432
20220623,12,연료전지,792.228,563.785479
20220623,13,연료전지,792.228,563.620435
20220623,14,연료전지,792.228,564.955745
20220623,15,연료전지,792.228,551.020161
20220623,16,연료전지,792.228,565.685689
20220623,17,연료전지,792.228,567.280991
20220623,18,연료전지,792.228,567.83818
20220623,19,연료전지,792.228,568.479627
20220623,20,연료전지,792.228,567.981498
20220623,21,연료전지,792.228,567.296279
20220623,22,연료전지,792.228,567.187631
20220623,23,연료전지,792.228,567.02588
20220623,24,연료전지,792.228,566.774826
20220623,1,해양에너지,255.5,103.429032
20220623,2,해양에너지,255.5,26.65572
20220623,3,해양에너지,255.5,0
20220623,4,해양에너지,255.5,0
20220623,5,해양에너지,255.5,0
20220623,6,해양에너지,255.5,0
20220623,7,해양에너지,255.5,0
20220623,8,해양에너지,255.5,0
20220623,9,해양에너지,255.5,0
20220623,10,해양에너지,255.5,0
20220623,11,해양에너지,255.5,0.033768
20220623,12,해양에너지,255.5,103.982592
20220623,13,해양에너지,255.5,105.3654
20220623,14,해양에너지,255.5,38.628072
20220623,15,해양에너지,255.5,0
20220623,16,해양에너지,255.5,0
20220623,17,해양에너지,255.5,0
20220623,18,해양에너지,255.5,0
20220623,19,해양에너지,255.5,0
20220623,20,해양에너지,255.5,0
20220623,21,해양에너지,255.5,0
20220623,22,해양에너지,255.5,0
20220623,23,해양에너지,255.5,0
20220623,24,해양에너지,255.5,21.347088
20220623,1,바이오매스,1245.013,597.454761
20220623,2,바이오매스,1245.013,593.439067
20220623,3,바이오매스,1245.013,595.325372
20220623,4,바이오매스,1245.013,597.322833
20220623,5,바이오매스,1245.013,608.704942
20220623,6,바이오매스,1245.013,607.410852
20220623,7,바이오매스,1245.013,605.465313
20220623,8,바이오매스,1245.013,605.908865
20220623,9,바이오매스,1245.013,606.331149
20220623,10,바이오매스,1245.013,602.204478
20220623,11,바이오매스,1245.013,608.166836
20220623,12,바이오매스,1245.013,609.354606
20220623,13,바이오매스,1245.013,621.129934
20220623,14,바이오매스,1245.013,626.614611
20220623,15,바이오매스,1245.013,627.241328
20220623,16,바이오매스,1245.013,627.421973
20220623,17,바이오매스,1245.013,626.14152
20220623,18,바이오매스,1245.013,615.171848
20220623,19,바이오매스,1245.013,620.10068
20220623,20,바이오매스,1245.013,618.294521
20220623,21,바이오매스,1245.013,615.18072
20220623,22,바이오매스,1245.013,614.577237
20220623,23,바이오매스,1245.013,617.779277
20220623,24,바이오매스,1245.013,614.16949
20220623,1,IGCC,346.33,0
20220623,2,IGCC,346.33,0
20220623,3,IGCC,346.33,0
20220623,4,IGCC,346.33,0
20220623,5,IGCC,346.33,0
20220623,6,IGCC,346.33,0
20220623,7,IGCC,346.33,0
20220623,8,IGCC,346.33,0
20220623,9,IGCC,346.33,0
20220623,10,IGCC,346.33,0
20220623,11,IGCC,346.33,0
20220623,12,IGCC,346.33,0
20220623,13,IGCC,346.33,0
20220623,14,IGCC,346.33,0
20220623,15,IGCC,346.33,0
20220623,16,IGCC,346.33,0
20220623,17,IGCC,346.33,0
20220623,18,IGCC,346.33,0
20220623,19,IGCC,346.33,0
20220623,20,IGCC,346.33,0
20220623,21,IGCC,346.33,0
20220623,22,IGCC,346.33,0
20220623,23,IGCC,346.33,0
20220623,24,IGCC,346.33,0
20220623,1,바이오중유,350,142.993648
20220623,2,바이오중유,350,133.329168
20220623,3,바이오중유,350,133.327152
20220623,4,바이오중유,350,133.163072
20220623,5,바이오중유,350,133.14532
20220623,6,바이오중유,350,133.223104
20220623,7,바이오중유,350,132.881672
20220623,8,바이오중유,350,141.609776
20220623,9,바이오중유,350,134.896944
20220623,10,바이오중유,350,143.21468
20220623,11,바이오중유,350,143.1752
20220623,12,바이오중유,350,143.735816
20220623,13,바이오중유,350,140.571872
20220623,14,바이오중유,350,133.571872
20220623,15,바이오중유,350,137.782848
20220623,16,바이오중유,350,143.470208
20220623,17,바이오중유,350,143.337712
20220623,18,바이오중유,350,147.280168
20220623,19,바이오중유,350,143.445568
20220623,20,바이오중유,350,143.164392
20220623,21,바이오중유,350,142.917264
20220623,22,바이오중유,350,142.504936
20220623,23,바이오중유,350,142.712752
20220623,24,바이오중유,350,141.442504
20220624,1,바이오가스,85.32,33.896928
20220624,2,바이오가스,85.32,34.11274
20220624,3,바이오가스,85.32,34.389111
20220624,4,바이오가스,85.32,33.921993
20220624,5,바이오가스,85.32,34.338456
20220624,6,바이오가스,85.32,34.261227
20220624,7,바이오가스,85.32,34.729784
20220624,8,바이오가스,85.32,35.40904
20220624,9,바이오가스,85.32,35.439203
20220624,10,바이오가스,85.32,35.49996
20220624,11,바이오가스,85.32,36.029314
20220624,12,바이오가스,85.32,36.406699
20220624,13,바이오가스,85.32,35.953855
20220624,14,바이오가스,85.32,36.340338
20220624,15,바이오가스,85.32,36.612627
20220624,16,바이오가스,85.32,36.98618
20220624,17,바이오가스,85.32,35.962401
20220624,18,바이오가스,85.32,34.97891
20220624,19,바이오가스,85.32,35.012352
20220624,20,바이오가스,85.32,35.313255
20220624,21,바이오가스,85.32,34.935107
20220624,22,바이오가스,85.32,34.540699
20220624,23,바이오가스,85.32,34.954361
20220624,24,바이오가스,85.32,35.167982
20220624,1,소수력,193.0924,55.360488
20220624,2,소수력,193.0924,56.252145
20220624,3,소수력,193.0924,57.926703
20220624,4,소수력,193.0924,61.137806
20220624,5,소수력,193.0924,63.831447
20220624,6,소수력,193.0924,66.121673
20220624,7,소수력,193.0924,67.878366
20220624,8,소수력,193.0924,69.304404
20220624,9,소수력,193.0924,69.115284
20220624,10,소수력,193.0924,65.907586
20220624,11,소수력,193.0924,62.287527
20220624,12,소수력,193.0924,63.138718
20220624,13,소수력,193.0924,62.367546
20220624,14,소수력,193.0924,60.41927
20220624,15,소수력,193.0924,62.688091
20220624,16,소수력,193.0924,67.992263
20220624,17,소수력,193.0924,71.130053
20220624,18,소수력,193.0924,72.838936
20220624,19,소수력,193.0924,74.677356
20220624,20,소수력,193.0924,74.737719
20220624,21,소수력,193.0924,74.607295
20220624,22,소수력,193.0924,72.043263
20220624,23,소수력,193.0924,69.02124
20220624,24,소수력,193.0924,65.713221
20220624,1,수력,1609.852,354.39097
20220624,2,수력,1609.852,353.40096
20220624,3,수력,1609.852,353.141031
20220624,4,수력,1609.852,353.215697
20220624,5,수력,1609.852,351.607971
20220624,6,수력,1609.852,347.946782
20220624,7,수력,1609.852,345.016563
20220624,8,수력,1609.852,356.777236
20220624,9,수력,1609.852,653.590654
20220624,10,수력,1609.852,696.33895
20220624,11,수력,1609.852,669.733235
20220624,12,수력,1609.852,642.603891
20220624,13,수력,1609.852,300.315469
20220624,14,수력,1609.852,378.339813
20220624,15,수력,1609.852,433.863137
20220624,16,수력,1609.852,517.634144
20220624,17,수력,1609.852,559.274353
20220624,18,수력,1609.852,528.840744
20220624,19,수력,1609.852,527.559117
20220624,20,수력,1609.852,473.020174
20220624,21,수력,1609.852,449.929054
20220624,22,수력,1609.852,348.030769
20220624,23,수력,1609.852,288.5895
20220624,24,수력,1609.852,273.893714
20220624,1,매립가스,63.734,27.370621
20220624,2,매립가스,63.734,27.597466
20220624,3,매립가스,63.734,27.732773
20220624,4,매립가스,63.734,27.877448
20220624,5,매립가스,63.734,27.876496
20220624,6,매립가스,63.734,27.640301
20220624,7,매립가스,63.734,26.93939
20220624,8,매립가스,63.734,25.967808
20220624,9,매립가스,63.734,25.363637
20220624,10,매립가스,63.734,25.246675
20220624,11,매립가스,63.734,25.616146
20220624,12,매립가스,63.734,25.925085
20220624,13,매립가스,63.734,25.954573
20220624,14,매립가스,63.734,25.945664
20220624,15,매립가스,63.734,26.519246
20220624,16,매립가스,63.734,27.023006
20220624,17,매립가스,63.734,27.000635
20220624,18,매립가스,63.734,26.924907
20220624,19,매립가스,63.734,26.694571
20220624,20,매립가스,63.734,26.417568
20220624,21,매립가스,63.734,25.942056
20220624,22,매립가스,63.734,25.713645
20220624,23,매립가스,63.734,25.668227
20220624,24,매립가스,63.734,25.713373
20220624,1,태양광,6264.464525,3.241268
20220624,2,태양광,6264.464525,0.849576
20220624,3,태양광,6264.464525,0.870404
20220624,4,태양광,6264.464525,0.525684
20220624,5,태양광,6264.464525,0.108548
20220624,6,태양광,6264.464525,1.89007
20220624,7,태양광,6264.464525,64.929968
20220624,8,태양광,6264.464525,271.627611
20220624,9,태양광,6264.464525,662.023312
20220624,10,태양광,6264.464525,1247.158129
20220624,11,태양광,6264.464525,1415.12002
20220624,12,태양광,6264.464525,1568.258027
20220624,13,태양광,6264.464525,1609.366704
20220624,14,태양광,6264.464525,1822.623615
20220624,15,태양광,6264.464525,2025.457253
20220624,16,태양광,6264.464525,1908.528028
20220624,17,태양광,6264.464525,1941.399538
20220624,18,태양광,6264.464525,1581.783207
20220624,19,태양광,6264.464525,1123.449222
20220624,20,태양광,6264.464525,855.689384
20220624,21,태양광,6264.464525,650.55526
20220624,22,태양광,6264.464525,308.882518
20220624,23,태양광,6264.464525,109.710548
20220624,24,태양광,6264.464525,32.449149
20220624,1,풍력,1753.533,984.414267
20220624,2,풍력,1753.533,944.514152
20220624,3,풍력,1753.533,873.3974
20220624,4,풍력,1753.533,880.30591
